name, molecular_weight, confidence (HHpred),pdb, selection, bu, uniprot, label, surface, compartment, comments, complexation, template, quality (modfold=monomers/voroMQA=complexes), offset, pcpalAxis, protein copy number, method, dsDNA-binding, function 
MG_259_MONOMER,51877.1,37.71929825,MG_259_TETRAMER_g.pdb, or :A,AU,Q49404,modification methylase,,curated_root.mge,c,0.5,na,0.2231,"0,0,0","0,0,1",1.0,Homology Modeling,0,translation
MG_260_MONOMER,84000.1,100.0,MG_260_MONOMER_phy.pdb,,AU,P47502,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,4wrn_B,0.1984,"0,0,45","-0.02,-0.1,0.99",17.0,Homology Modeling,0,protein transport/singaling
MG_261_MONOMER,99317.8,95.76659039,5fkw, or :A,AU,Q49405,DNA polymerase III; alpha subunit,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,DNA replication/maintenance
MG_262_MONOMER,33084.4,99.65635739,MG_262_MONOMER_int.pdb,,AU,Q49406,polI-like 5'-3' exonuclease; putative,,curated_root.mge,c,0.0,6c33,0.5719,"0,0,0","0,0,1",24.0,Homology Modeling,1,DNA replication/maintenance
MG_263_MONOMER,32492.1,99.21340206,yid1.pdb, or :0,AU,P47505,Cof-like hydrolase,,curated_root.mge,c,0.0,1RKQ_A,0.4939,"0,0,0","0,0,1",8.0,CYT-MG-model,0,metabolism
MG_264_MONOMER,22837.6,94.25555556,MG_264_MONOMER_rap.pdb,,AU,P47506,dephospho-CoA kinase,,curated_root.mge,c,0.0,2f6r_A,0.5458,"0,0,0","0,0,1",20.0,Homology Modeling,0,metabolism
MG_265_MONOMER,31863.8,100.0,yid2.pdb, or :0,AU,P47507,sugar phosphatase,,curated_root.mge,c,0.5,1RKQ_A,0.5277,"0,0,0","0,0,1",1.0,CYT-MG-model,0,metabolism
MG_266_MONOMER,89612,99.87373737,leus.pdb, or :A,AU,P47508,leucyl-tRNA synthetase,,curated_root.mge,c,0.0,,0.4755,"0,0,0","0,0,1",58.0,CYT-MG-model,0,RNA synthesis/maturation
MG_267_MONOMER,12874.4,89.22086957,MG_267_MONOMER_it.pdb,,AU,P47509,acetyl transferase; putative,TRUE,curated_root.mge,m,0.0,not-provided,0.4037,"0,0,0","0,0,1",92.0,Homology Modeling,0,MG-specific
MG_268_MONOMER,26332.9,96.39473684,MG_268_MONOMER_int.pdb,,AU,P47510,deoxynucleoside kinase; putative,,curated_root.mge,c,0.0,2jat; 2ocp; 2no7; 2vp0; 3kb2; 3tmk,0.5349,"0,0,0","0,0,1",42.0,Homology Modeling,0,metabolism
MG_269_MONOMER,39662.1,69.39647059,MG_269_MONOMER_phy.pdb,,AU,Q49407,,,curated_root.mge,c,0.0,5xg2_A,0.183,"0,0,0","0,0,1",16.0,Homology Modeling,0,MG-specific
MG_270_MONOMER,38384.9,99.4047619,MG_270_MONOMER_int.pdb,,AU,P47512,lipoyltransferase/lipoate-protein ligase; putative,,curated_root.mge,c,0.0,5ij6; 5iby; 1vqz; 3a7r; 2e5a,0.5576,"0,0,0","0,0,1",751.0,Homology Modeling,0,metabolism
MG_271_MONOMER,49932.7,98.24945295,MG_271_MONOMER_rap.pdb,,AU,P47513,dihydrolipoamide dehydrogenase,,curated_root.mge,c,0.5,1ebd_A,0.7362,"0,0,0","0,0,1",631.0,Homology Modeling,0,metabolism
MG_272_MONOMER,41452.8,100.0,pdhx.pdb, or :I,AU,P47514,dihydrolipoamide acetyltransferase,,curated_root.mge,c,0.5,3DUF_I; 1QJO_A; 2IHW_A,0.4474,"0,0,0","0,0,1",34.0,CYT-MG-model,0,metabolism
MG_273_MONOMER,35839.3,99.38650307,pdhb.pdb, or :B,AU,P47515,pyruvate dehydrogenase component E1; beta subunit,,curated_root.mge,c,0.5,,0.5572,"0,0,0","0,0,1",101.0,CYT-MG-model,0,metabolism
MG_274_MONOMER,40092.7,97.76536313,pdha.pdb, or :A,AU,P47516,pyruvate dehydrogenase component E1; alpha subunit,,curated_root.mge,c,0.5,,0.532,"0,0,0","0,0,1",100.0,CYT-MG-model,0,metabolism
MG_275_MONOMER,52986.2,98.32635983,MG_275_TETRAMER_g.pdb, or :A,AU,Q49408,NADH oxidase,,curated_root.mge,c,0.5,1xdi,0.5566,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_276_MONOMER,19976.3,99.345,MG_276_DIMER_g.pdb, or :A,AU,P47518,adenine phosphoribosyltransferase,,curated_root.mge,c,0.5,1ZN9,-1,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_277_MONOMER,107046,97.11340206,5mg3, or :D,AU,Q49409,Protein-export membrane protein secDF,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",32.0,PDB-homolog,0,protein transport/singaling
MG_278_MONOMER,83394,99.44444444,MG_278_DIMER_g.pdb, or :A,AU,P47520,GTP diphosphokinase,,curated_root.mge,c,0.5,na,0.3021,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_279_MONOMER,24887.7,87.59174312,MG_279_MONOMER_int.pdb,,AU,P47521,,TRUE,curated_root.mge,m,0.0,free-modeling,0.3523,"4,1,3","-0.81,-0.22,-0.54",40.0,Homology Modeling,0,uncharacterized
MG_280_MONOMER,29566.4,57.6,5JEQ, or :A,AU,P47522,sensory rhodopsin II transducer motif,TRUE,curated_root.mge,m,0.0,-,-1,"-7,0,10","0,0,1",40.0,PDB-homolog,0,uncharacterized
MG_281_MONOMER,61977.3,71.94244604,4NZR, or :M,AU,P47523,protein M,TRUE,curated_root.mge,m,0.0,-,-1,"1,0,39","0,0,1",46.0,PDB (MG experimentally solved),0,host cell interaction
MG_282_MONOMER,18162.5,98.13664596,MG_282_MONOMER_int.pdb,,AU,P47524,transcription elongation factor GreA,,curated_root.mge,c,0.0,2p4v; 1grj,0.5568,"0,0,0","0,0,1",53.0,Homology Modeling,0,transcription
MG_283_MONOMER,55124.5,100.0,pros.pdb, or :A,AU,P47525,prolyl-tRNA synthetase,,curated_root.mge,c,0.5,,0.5029,"0,0,0","0,0,1",0.0,CYT-MG-model,0,RNA synthesis/maturation
MG_284_MONOMER,15019.1,37.63484848,MG_284_MONOMER_int.pdb,,AU,P47526,,,curated_root.mge,c,0.0,free-modeling,0.3265,"0,0,0","0,0,1",10.0,Homology Modeling,0,MG-specific
MG_285_MONOMER,39307.2,6.334870317,MG_285_MONOMER_int.pdb,,AU,P47527,,,curated_root.mge,c,0.0,free-modeling,0.2683,"0,0,0","0,0,1",15.0,Homology Modeling,0,MG-specific
MG_286_MONOMER,22927.3,10.15255102,MG_286_MONOMER_int.pdb,,AU,P47528,,,curated_root,e,0.0,5mlq,0.2845,"0,0,0","0,0,1",30.0,Homology Modeling,0,MG-specific
MG_287_MONOMER,9643.3,99.1,MG_287_MONOMER_int.pdb,,AU,P47529,acyl carrier protein,,curated_root.mge,c,0.5,1klp; 1vku; 5kp7; 1f80; 2liu; 4dxe; 1x3o; 5h9h,0.7309,"0,0,0","0,0,1",23.0,Homology Modeling,0,metabolism
MG_288_MONOMER,,15.21666667,MG_288_MONOMER_rap.pdb,,AU,P47530,protein L,,curated_root.mge,c,0.0,1cii_A; 2rqf_A,0.2632,"0,0,0","0,0,1",0.0,Homology Modeling,0,uncharacterized
MG_289_MONOMER,41327,93.47826087,3MYU, or :A,BU1,Q49410,phosphonate ABC transporter; substrate binding protein (P37); putative,,curated_root.mge,e,0.5,-,-1,"0,0,0","0,0,1",32.0,PDB (MG experimentally solved),0,protein transport/singaling
MG_290_MONOMER,27633.7,96.32653061,2ONK, or :A,AU,P47532,phosphonate ABC transporter; ATP-binding protein; putative,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein transport/singaling
MG_291_MONOMER,61772.4,49.62430939,2ONK_MB.pdb, or :E,,P47533,phosphonate ABC transporter; permease protein (P69); putative,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog (manually assembled),0,protein transport/singaling
MG_292_MONOMER,102626,100.0,alas.pdb, or :A,AU,P47534,alanyl-tRNA synthetase,,curated_root.mge,c,0.5,3HXU_A; 2ZZF_A; 2ZVF_AB,0.3778,"0,0,0","0,0,1",0.0,CYT-MG-model,0,RNA synthesis/maturation
MG_293_MONOMER,28540.2,99.59016393,MG_293_DIMER_g.pdb, or :A,AU,P47535,glycerophosphoryl diester phosphodiesterase,,curated_root.mge,c,0.5,2pz0,0.6239,"0,0,0","0,0,1",0.0,Homology Modeling,0,metabolism
MG_294_MONOMER,50973.3,98.31223629,MG_294_MONOMER_rap.pdb,,AU,Q49411,major facilitator superfamily (MFS) protein,TRUE,curated_root.mge,m,0.0,4u4t_A,0.4549,"1,1,-3","-0.15,-0.44,0.88",124.0,Homology Modeling,0,protein transport/singaling
MG_295_MONOMER,41329,100.0,MG_295_MONOMER_int.pdb,,AU,P47537,tRNA U34 sulfurtransferase,,curated_root.mge,c,0.5,2det; 2hma,0.702,"0,0,0","0,0,1",35.0,Homology Modeling,0,RNA synthesis/maturation
MG_296_MONOMER,15317.5,100.0,MG_296_MONOMER_int.pdb,,AU,P47538,cell division/septation,,curated_root.mge,c,0.0,2i15,0.4086,"0,0,0","0,0,1",7.0,Homology Modeling,0,cytokinesis/motility
MG_297_MONOMER,38673.1,97.39884393,MG_297_MONOMER_phy.pdb,,AU,P47539,signal recognition particle receptor,,curated_root.mge,c,0.0,5gaf_i,0.4469,"0,0,0","0,0,1",10.0,Homology Modeling,0,cytokinesis/motility
MG_298_MONOMER,110701,99.49307536,4AD8, or :A,1,P47540,chromosome segregation protein SMC,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",13.0,PDB-homolog,0,DNA replication/maintenance
MG_299_MONOMER,35096.5,99.6875,pta1.pdb, or :A,AU,P47541,phosphate acetyltransferase,,curated_root.mge,c,0.5,1TD9_AB,0.5254,"0,0,0","0,0,1",0.0,CYT-MG-model,0,metabolism
MG_300_MONOMER,44660.9,99.513382,MG_300_MONOMER_sw.pdb,,AU,P47542,phosphoglycerate kinase,,curated_root.mge,c,0.0,3zlb_A,0.7006,"0,0,0","0,0,1",92.0,Homology Modeling,0,metabolism
MG_301_MONOMER,37097.7,100.0,gap1.pdb, or :A,AU,P47543,glyceraldehyde-3-phosphate dehydrogenase; type I,,curated_root.mge,c,0.5,1ZNQ_OPQR,0.5471,"0,0,0","0,0,1",3.0,CYT-MG-model,0,metabolism
MG_302_MONOMER,35736.5,86.75078864,5X3X, or :Q,AU,P47544,metal ion (cobalt) ABC transporter; permease protein; putative,TRUE,curated_root.mge,m,0.5,-,-1,"4,4,-17","0,0,1",3.0,PDB-homolog,0,protein transport/singaling
MG_303_MONOMER,40785.8,79.83193277,5X3X, or :A,BU1,P47545,metal ion (cobalt) ABC transporter; ATP-binding protein; putative,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",27.0,PDB-homolog,0,protein transport/singaling
MG_304_MONOMER,30708,99.62962963,5X3X, or :B,BU1,P47546,metal ion (cobalt) ABC transporter; ATP-binding protein; putative,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_305_MONOMER,64864.3,97.81512605,5OBU, or :A,BU1,P47547,chaperone,,curated_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",29.0,PDB (MG experimentally solved),0,protein folding/maturation
MG_306_MONOMER,44074.3,24.41832061,4kpp, or :A,AU,P47548,membrane protein; putative,TRUE,curated_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",14.0,PDB-homolog,0,protein transport/singaling
MG_307_MONOMER,130951,1.174766355,MG_307_MONOMER_int.pdb,,AU,P47549,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,5b2o,0.225,"-36,10,37","0.68,-0.24,-0.69",25.0,Homology Modeling,0,lipoprotein
MG_308_MONOMER,46872.8,84.87804878,MG_308_MONOMER_rap.pdb,,AU,P52271,ATP-dependent RNA helicase,,curated_root.mge,c,0.0,5sup_A,0.5,"0,0,0","0,0,1",13.0,Homology Modeling,0,RNA synthesis/maturation
MG_309_MONOMER,137072,5.329469388,1qgk, or :A,AU,P47551,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",17.0,PDB-homolog,0,lipoprotein
MG_310_MONOMER,30374.9,98.13432836,MG_310_MONOMER_int.pdb,,AU,Q49412,hydrolase; Putative esterase/lipase 1,,curated_root,e,0.0,4ns4; 4i3f,0.5454,"0,0,0","0,0,1",48.0,Homology Modeling,0,metabolism
MG_311_MONOMER,23760.5,98.53658537,r30p_new.pdb, or :D,AU,P47553,ribosomal protein S4,,curated_root.mge,c,0.5,3FIH_D,0.3926,"0,0,0","0,0,1",111.0,CYT-MG-model,0,translation
MG_312_MONOMER,130345,3.911325724,MG_312_MONOMER_int.pdb,,AU,Q49413,high molecular weight cytadherence accessory protein 1,,curated_root.mge,tc,0.0,3gaw,0.2347,"0,0,0","0,0,1",43.0,Homology Modeling,0,cytokinesis/motility
MG_313_MONOMER,32776.4,46.22299652,MG_313_MONOMER_int.pdb,,AU,Q49414,membrane protein; putative,TRUE,curated_root.mge,m,0.0,free-modeling,0.3723,"-1,-3,-2","0.28,0.84,0.47",19.0,Homology Modeling,0,cytokinesis/motility
MG_314_MONOMER,50573.3,27.92099323,MG_314_MONOMER_int.pdb,,AU,Q49415,cytadherence ,TRUE,curated_root.mge,m,0.0,free-modeling,0.281,"37,-4,-26","-0.94,-0.01,0.35",23.0,Homology Modeling,0,cytokinesis/motility
MG_315_MONOMER,33689.3,100.0,1JR3, or :D,AU,Q49416,DNA polymerase III; delta subunit; putative,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",7.0,PDB-homolog,0,DNA replication/maintenance
MG_316_MONOMER,42263.7,0.945257453,5aym, or :A,AU,P47558,DNA internalization-related competence protein ComEC/Rec2,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,DNA replication/maintenance
MG_317_MONOMER,68162.2,9.461101836,MG_317_MONOMER_int.pdb,,AU,Q57081,high molecular weight cytadherence accessory protein 3,,curated_root.mge,tc,0.0,6igb,0.2731,"0,0,0","0,0,1",29.0,Homology Modeling,0,cytokinesis/motility
MG_318_MONOMER,31963.4,42.66,MG_318_MONOMER_rap.pdb,,AU,Q49417,P32 adhesin,TRUE,curated_root.mge,tm,0.0,4av3_A,0.0846,"-2,0,2","-0.8,0.02,0.6",32.0,Homology Modeling,0,cytokinesis/motility
MG_319_MONOMER,20555.9,84.06404494,5TCX, or :A,AU,P47561,cytadherence; putative,TRUE,curated_root.mge,m,0.0,-,-1,"2,4,11","0,0,1",45.0,PDB-homolog,0,cytokinesis/motility
MG_320_MONOMER,31891.5,97.8041958,MG_320_MONOMER_int.pdb,,AU,P47562,membrane protein; putative,TRUE,curated_root.mge,m,0.0,free-modeling,0.3857,"0,0,0","-0.09,-0.99,0.08",25.0,Homology Modeling,0,cytokinesis/motility
MG_321_MONOMER,101510,80.29978587,4tqu, or :Q,AU,P47563,oligopeptide ABC transporter; substrate binding protein,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_322_MONOMER,61053.6,99.46236559,4j7c, or :I,AU,P47564,potassium uptake protein,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein transport/singaling
MG_323_MONOMER,25493.6,95.59471366,4j7c, or :B,AU,P47565,potassium uptake protein,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",8.0,PDB-homolog,0,protein transport/singaling
MG_324_MONOMER,39256.4,98.8700565,MG_324_MONOMER_int.pdb,,AU,P47566,aminopeptidase,,curated_root.mge,c,0.0,5cnx; 3q6d,0.5994,"0,0,0","0,0,1",218.0,Homology Modeling,0,protein folding/maturation
MG_325_MONOMER,6240.4,92.26792453,r50p_new.pdb, or :6,AU,P47567,ribosomal protein L33,,curated_root.mge,c,0.5,3FIK_1,0.4171,"0,0,0","0,0,1",142.0,CYT-MG-model,0,translation
MG_326_MONOMER,33226.7,99.66101695,MG_326_MONOMER_int.pdb,,AU,P47568,degV family protein,,curated_root.mge,c,0.0,1pzx; 2dt8,0.5882,"0,0,0","0,0,1",8.0,Homology Modeling,0,metabolism
MG_327_MONOMER,30699.7,95.52238806,MG_327_MONOMER_int.pdb,,AU,Q49418,hydrolase; Putative esterase/lipase 2,,curated_root,e,0.0,4ns4; 4opm; 4q3l,0.5586,"0,0,0","0,0,1",38.0,Homology Modeling,0,metabolism
MG_328_MONOMER,88220.8,65.87222222,MG_328_MONOMER_int.pdb,,AU,Q49419,coiled coil putative structural protein involved in cytoskeleton,,curated_root.mge,c,0.0,6bfi,0.2757,"0,0,0","0,0,1",21.0,Homology Modeling,0,cytokinesis/motility
MG_329_MONOMER,50236.9,97.76785714,MG_329_MONOMER_rap.pdb,,AU,P47571,GTP-binding protein engA,,curated_root.mge,c,0.0,4dcs_A,0.4649,"0,0,0","0,0,1",11.0,Homology Modeling,0,protein folding/maturation
MG_330_MONOMER,24371.2,99.9,cmk.pdb, or :0,AU,P47572,cytidylate kinase,,curated_root.mge,c,0.0,1Q3T_A,0.4903,"0,0,0","0,0,1",29.0,CYT-MG-model,0,metabolism
MG_331_MONOMER,24555.4,28.93207547,MG_331_MONOMER_int.pdb,,AU,P47573,predicted dolichyl-diphosphooligosaccharide-protein glycosyltransferase,TRUE,curated_root.mge,m,0.0,free-modeling,0.3544,"13,-50,13","-0.35,0.92,-0.19",48.0,Homology Modeling,0,protein folding/maturation
MG_332_MONOMER,26963.8,100.0,yebc.pdb, or :0,AU,P47574,glucose-1-phosphate adenylyltransferase; putative,,curated_root.mge,c,0.0,1KON_A,0.458,"0,0,0","0,0,1",28.0,CYT-MG-model,0,metabolism
MG_333_MONOMER,21630.6,99.9,MG_333_DIMER_g.pdb, or :A,AU,P47575,FMN-dependent NADH-azoreductase; putative,,curated_root.mge,c,0.5,3W77,0.5569,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_334_MONOMER,94484.3,99.16367981,vals.pdb, or :A,AU,P47576,valyl-tRNA synthetase,,curated_root.mge,c,0.0,,0.5008,"0,0,0","0,0,1",34.0,CYT-MG-model,0,RNA synthesis/maturation
MG_335_MONOMER,21835.3,99.37696335,MG_335_MONOMER_int.pdb,,AU,P47577,GTP-binding protein engB; putative,,curated_root.mge,c,0.0,3pqc; 1sul,0.6155,"0,0,0","0,0,1",21.0,Homology Modeling,0,protein folding/maturation
MG_336_MONOMER,46245.6,98.03921569,MG_336_DIMER_sw.pdb, or :A,AU,Q49420,cysteine desulfurase,,curated_root.mge,c,0.5,5j8q_A,0.5917,"0,0,0","0,0,1",0.0,Homology Modeling,0,metabolism
MG_337_MONOMER,15720.3,100.0,MG_337_MONOMER_int.pdb,,AU,P47579,iron-sulfur cluster assembly protein,,curated_root.mge,c,0.0,2qq4,0.5975,"0,0,0","0,0,1",11.0,Homology Modeling,0,metabolism
MG_338_MONOMER,139784,0.840944882,4mnd, or :A,AU,P47580,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",8.0,PDB-homolog,0,lipoprotein
MG_339_MONOMER,34799.2,98.10725552,MG_339_MONOMER_sw.pdb,,AU,P47581,recombination protein; strand exchange,,curated_root.mge,c,0.0,4twz_A,0.5306,"0,0,0","0,0,1",11.0,Homology Modeling,0,DNA replication/maintenance
MG_340_MONOMER,145147,98.83900929,3IYD, or :D,AU,P47582,DNA-directed RNA polymerase; beta subunit,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,transcription
MG_341_MONOMER,155958,98.41726619,rnap.pdb, or :C,AU,P47583,DNA-directed RNA polymerase; beta subunit,,curated_root.mge,c,0.5,2O5I_C; 3IYD_C; 2EH3_A,-1,"0,0,0","0,0,1",3.0,CYT-MG-model,0,transcription
MG_342_MONOMER,19128.1,99.30535714,fred.pdb, or :0,AU,P47584,NADPH-dependent FMN reductase domain protein,,curated_root.mge,c,0.0,1RTT_A,0.4847,"0,0,0","0,0,1",34.0,CYT-MG-model,0,metabolism
MG_343_MONOMER,40461.9,26.37398844,MG_343_MONOMER_int.pdb,,AU,P47585,MG/MP only,,curated_root.mge,c,0.0,4gpa,0.3079,"0,0,0","0,0,1",34.0,Homology Modeling,0,MG-specific
MG_344_MONOMER,31463.5,99.26739927,MG_344_MONOMER_int.pdb,,AU,Q49421,hydrolase; Putative esterase/lipase 3,,curated_root,e,0.0,4i3f; 4x00; 3hi4; 1a88,0.5825,"0,0,0","0,0,1",14.0,Homology Modeling,0,metabolism
MG_345_MONOMER,101302,100.0,iles.pdb, or :A,AU,P47587,isoleucyl-tRNA synthetase,,curated_root.mge,c,0.0,,0.5069,"0,0,0","0,0,1",53.0,CYT-MG-model,0,RNA synthesis/maturation
MG_346_MONOMER,18755.7,93.97590361,MG_346_DIMER_g.pdb,or :A,AU,P47588,23S rRNA methyltransferase; U2552,,curated_root.mge,c,0.5,3N4J,0.5555,"0,0,0","0,0,1",1.0,Homology Modeling,0,RNA synthesis/maturation
MG_347_MONOMER,24556.7,98.94857143,MG_347_DIMER_g.pdb,or :A,AU,P47589,tRNA (guanine-N(7)-)-methyltransferase,,curated_root.mge,c,0.5,2FCA,0.5862,"0,0,0","0,0,1",0.0,Homology Modeling,0,RNA synthesis/maturation
MG_348_MONOMER,34627.2,25.97173913,MG_348_MONOMER_int.pdb,,AU,P47590,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,5b04; 5kym,0.2384,"-4,45,-10","0.01,0.91,0.46",37.0,Homology Modeling,0,lipoprotein
MG_349_MONOMER,46843.6,61.38613861,MG_349_HEXAMER_sw.pdb,or :A,AU,P47591,Replication initiation/membrane attachment protein,,curated_root.mge,c,0.5,5wtn_A,0.2391,"0,0,0","0,0,1",3.0,Homology Modeling,0,DNA replication/maintenance
MG_350_MONOMER,36077,40.66881029,MG_350_MONOMER_int.pdb,,AU,P47592,transporter; substrate binding,,curated_root.mge,c,0.0,free-modeling,0.2943,"0,0,0","0,0,1",84.0,Homology Modeling,0,protein transport/singaling
MG_351_MONOMER,21273.7,89.67391304,5LS0, or :B,AU,P47593,inorganic pyrophosphatase,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,metabolism
MG_352_MONOMER,19195.3,98.79518072,MG_352_DIMER_g.pdb, or :A,AU,Q49422,Holliday junction endonuclease,,curated_root.mge,c,0.5,na,0.5405,"0,0,0","0,0,1",0.0,Homology Modeling,0,DNA replication/maintenance
MG_353_MONOMER,12367.6,85.15045872,MG_353_DIMER_g.pdb, or :A,AU,P47595,DNA-binding protein HU; putative,,curated_root.mge,c,0.5,5EKA,0.4612,"0,0,0","0,0,1",0.0,Homology Modeling,0,DNA replication/maintenance
MG_354_MONOMER,15703.7,100.0,1TM9, or :A/1,AU,P47596,,TRUE,curated_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",23.0,PDB (MG experimentally solved),0,MG-specific
MG_355_MONOMER,80666.7,99.85994398,MG_355_HEXAMER_sw.pdb, or :A,AU,P47597,ATP-dependent Clp protease; ATPase subunit,,curated_root.mge,c,0.5,5ofo_A,0.4456,"0,0,0","0,0,1",5.0,Homology Modeling,0,protein folding/maturation
MG_356_MONOMER,32249.7,95.97535714,chok.pdb, or :0,AU,Q49423,choline/ethanolamine kinase; putative,,curated_root.mge,c,0.0,3FEG_A,0.4142,"0,0,0","0,0,1",57.0,CYT-MG-model,0,metabolism
MG_357_MONOMER,44159.8,99.49109415,MG_357_DIMER_g.pdb, or :A,AU,P47599,acetate kinase,,curated_root.mge,c,0.5,3sk3,-1,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_358_MONOMER,23540.1,96.09756098,7OA5, or :A,AU,Q49424,Holliday junction DNA helicase,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",26.0,PDB-homolog,0,DNA replication/maintenance
MG_359_MONOMER,35000.1,96.32052117,3pfi, or :A,AU,Q49425,Holliday junction DNA helicase RuvB,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",4.0,PDB-homolog,0,DNA replication/maintenance
MG_360_MONOMER,46907.5,86.13138686,MG_360_MONOMER_int.pdb,,AU,Q49426,ImpB/MucB/SamB family protein,,curated_root.mge,c,0.0,free-modeling,0.4913,"0,0,0","0,0,1",15.0,Homology Modeling,0,DNA replication/maintenance
MG_361_MONOMER,18261.5,100.0,r50p_new.pdb, or :M,AU,P36263,ribosomal protein L10,,curated_root.mge,c,0.5,1RQU_A,0.4782,"0,0,0","0,0,1",134.0,CYT-MG-model,0,translation
MG_362_MONOMER,13060.2,99.08114754,r50p_new.pdb, or :I,AU,P36255,ribosomal protein L7/L12,,curated_root.mge,c,0.5,1RQU_X; 2GYA_A,0.3865,"0,0,0","0,0,1",134.0,CYT-MG-model,0,translation
MG_363_MONOMER,6622.8,98.14736842,r50p_new.pdb, or :5,AU,P47603,ribosomal protein L32,,curated_root.mge,c,0.5,3FIK_0,0.3257,"0,0,0","0,0,1",125.0,CYT-MG-model,0,translation
MG_364_MONOMER,25988.4,10.79732143,MG_364_MONOMER_int.pdb,,AU,P47604,Replication initiation/membrane attachment protein,TRUE,curated_root.mge,m,0.0,free-modeling,0.2992,"-3,2,39","-0.43,-0.45,-0.79",19.0,Homology Modeling,0,DNA replication/maintenance
MG_365_MONOMER,34604.4,100.0,mt.pdb, or :A,AU,P47605,methionyl-tRNA formyltransferase,,curated_root.mge,c,0.0,2FMT_A,0.534,"0,0,0","0,0,1",15.0,CYT-MG-model,0,RNA synthesis/maturation
MG_366_MONOMER,77186.2,30.82938531,MG_366_MONOMER_int.pdb,,AU,P47606,phosphomethylpyrimidine kinase; thiamine biosynthesis,,curated_root.mge,c,0.0,1qht; 5h7c,0.24,"0,0,0","0,0,1",6.0,Homology Modeling,0,metabolism
MG_367_MONOMER,29965.5,84.35114504,MG_367_DIMER_g.pdb, or :A,AU,P47607,ribonuclease III,,curated_root.mge,c,0.5,1O0W,0.4179,"0,0,0","0,0,1",1.0,Homology Modeling,0,RNA synthesis/maturation
MG_368_MONOMER,36502.2,100.0,MG_368_DIMER_g.pdb, or :A,AU,Q49427,fatty acid/phospholipid synthesis protein PlsX,,curated_root.mge,c,0.5,1VI1,0.5805,"0,0,0","0,0,1",1.0,Homology Modeling,0,metabolism
MG_369_MONOMER,62478.8,37.52244165,3PNL, or :B,AU,P47609,DAK2 phosphatase domain protein,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,metabolism
MG_370_MONOMER,37575.9,99.69040248,MG_370_MONOMER_int.pdb,,AU,P47610,23S rRNA pseudouridine synthase; U1911; U1915; U1917,,curated_root.mge,c,0.0,2ist; 4wrt,0.5343,"0,0,0","0,0,1",9.0,Homology Modeling,0,RNA synthesis/maturation
MG_371_MONOMER,36673.1,98.7654321,MG_371_MONOMER_sw.pdb, or :A,AU,Q49428,DHH family protein,,curated_root.mge,c,0.0,5j21_C,-1,"0,0,0","0,0,1",12.0,Homology Modeling,0,metabolism
MG_372_MONOMER,44176.5,98.7012987,MG_372_DIMER_sw.pdb, or :A,AU,P47612,thiamine biosynthesis/tRNA modification protein ThiI,,curated_root.mge,c,0.5,4kr6_B,0.5266,"0,0,0","0,0,1",0.0,Homology Modeling,0,RNA synthesis/maturation
