name, molecular_weight, confidence (HHpred),pdb, selection, bu, uniprot, label, surface, compartment, comments, complexation, template, quality (modfold=monomers/voroMQA=complexes), offset, pcpalAxis, protein copy number, method, dsDNA-binding, function 
MG_316_MONOMER,42263.7,0.945257453,5aym, or :A,AU,P47558,DNA internalization-related competence protein ComEC/Rec2,TRUE,auto_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,DNA replication/maintenance
MG_317_MONOMER,68162.2,9.461101836,3DB7, or :A,AU,Q57081,high molecular weight cytadherence accessory protein 3,,auto_root.mge,tc,0.0,-,-1,"0,0,0","0,0,1",29.0,PDB-homolog,0,cytokinesis/motility
MG_318_MONOMER,31963.4,42.66,3VOU, or :A,AU,Q49417,P32 adhesin,TRUE,auto_root.mge,tm,0.0,-,-1,"0,0,0","0,0,1",32.0,PDB-homolog,0,cytokinesis/motility
MG_319_MONOMER,20555.9,84.06404494,5TCX, or :A,AU,P47561,cytadherence; putative,TRUE,auto_root.mge,m,0.0,-,-1,"2,4,11","0,0,1",45.0,PDB-homolog,0,cytokinesis/motility
MG_320_MONOMER,31891.5,97.8041958,4PGR, or :A,AU,P47562,membrane protein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"2,4,11","0,0,1",25.0,PDB-homolog,0,cytokinesis/motility
MG_321_MONOMER,101510,80.29978587,4tqu, or :Q,AU,P47563,oligopeptide ABC transporter; substrate binding protein,TRUE,auto_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_322_MONOMER,61053.6,99.46236559,4j7c, or :I,AU,P47564,potassium uptake protein,TRUE,auto_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein transport/singaling
MG_323_MONOMER,25493.6,95.59471366,4j7c, or :B,AU,P47565,potassium uptake protein,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",8.0,PDB-homolog,0,protein transport/singaling
MG_324_MONOMER,39256.4,98.8700565,3Q6D, or :B,AU,P47566,aminopeptidase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",218.0,PDB-homolog,0,protein folding/maturation
MG_325_MONOMER,6240.4,92.26792453,5MYJ, or :B5,AU,P47567,ribosomal protein L33,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",142.0,PDB-homolog,0,translation
MG_326_MONOMER,33226.7,99.66101695,1PZX, or :B,AU,P47568,degV family protein,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",8.0,PDB-homolog,0,metabolism
MG_327_MONOMER,30699.7,95.52238806,4CCW, or :A,AU,Q49418,hydrolase; Putative esterase/lipase 2,,auto_root,e,0.0,-,-1,"0,0,0","0,0,1",38.0,PDB-homolog,0,metabolism
MG_328_MONOMER,88220.8,65.87222222,6FSA, or :B,AU,Q49419,coiled coil putative structural protein involved in cytoskeleton,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",21.0,PDB-homolog,0,cytokinesis/motility
MG_329_MONOMER,50236.9,97.76785714,4DCU, or :A,AU,P47571,GTP-binding protein engA,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",11.0,PDB-homolog,0,protein folding/maturation
MG_330_MONOMER,24371.2,99.9,1CKE, or :A,AU,P47572,cytidylate kinase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",29.0,PDB-homolog,0,metabolism
MG_331_MONOMER,24555.4,28.93207547,2KOG, or :A,AU,P47573,predicted dolichyl-diphosphooligosaccharide-protein glycosyltransferase,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",48.0,PDB-homolog,0,protein folding/maturation
MG_332_MONOMER,26963.8,100.0,1KON, or :A,AU,P47574,glucose-1-phosphate adenylyltransferase; putative,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",28.0,PDB-homolog,0,metabolism
MG_333_MONOMER,21630.6,99.9,3W77, or :B,AU,P47575,FMN-dependent NADH-azoreductase; putative,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,metabolism
MG_334_MONOMER,94484.3,99.16367981,1GAX, or :B,AU,P47576,valyl-tRNA synthetase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",34.0,PDB-homolog,0,RNA synthesis/maturation
MG_335_MONOMER,21835.3,99.37696335,1PUI, or :A,AU,P47577,GTP-binding protein engB; putative,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",21.0,PDB-homolog,0,protein folding/maturation
MG_336_MONOMER,46245.6,98.03921569,1JF9, or :A,AU,Q49420,cysteine desulfurase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,metabolism
MG_337_MONOMER,15720.3,100.0,5UFT, or :A,AU,P47579,iron-sulfur cluster assembly protein,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",11.0,PDB-homolog,0,metabolism
MG_338_MONOMER,139784,0.840944882,4mnd, or :A,AU,P47580,lipoprotein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",8.0,PDB-homolog,0,lipoprotein
MG_339_MONOMER,34799.2,98.10725552,4PPF, or :A,AU,P47581,recombination protein; strand exchange,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",11.0,PDB-homolog,0,DNA replication/maintenance
MG_340_MONOMER,145147,98.83900929,3IYD, or :D,AU,P47582,DNA-directed RNA polymerase; beta subunit,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,transcription
MG_341_MONOMER,155958,98.41726619,5TW1, or :C,AU,P47583,DNA-directed RNA polymerase; beta subunit,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",3.0,PDB-homolog,0,transcription
MG_342_MONOMER,19128.1,99.30535714,1RLI, or :B,AU,P47584,NADPH-dependent FMN reductase domain protein,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",34.0,PDB-homolog,0,metabolism
MG_343_MONOMER,40461.9,26.37398844,6BXO, or :A,AU,P47585,MG/MP only,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",34.0,PDB-homolog,0,MG-specific
MG_344_MONOMER,31463.5,99.26739927,4CCW, or :A,AU,Q49421,hydrolase; Putative esterase/lipase 3,,auto_root,e,0.0,-,-1,"0,0,0","0,0,1",14.0,PDB-homolog,0,metabolism
MG_345_MONOMER,101302,100.0,1FFY, or :A,AU,P47587,isoleucyl-tRNA synthetase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",53.0,PDB-homolog,0,RNA synthesis/maturation
MG_346_MONOMER,18755.7,93.97590361,1GZ0, or :G,AU,P47588,23S rRNA methyltransferase; U2552,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,RNA synthesis/maturation
MG_347_MONOMER,24556.7,98.94857143,2FCA, or :A,AU,P47589,tRNA (guanine-N(7)-)-methyltransferase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,RNA synthesis/maturation
MG_348_MONOMER,34627.2,25.97173913,4FYB, or :A,AU,P47590,lipoprotein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",37.0,PDB-homolog,0,lipoprotein
MG_349_MONOMER,46843.6,61.38613861,5WTN, or :A,AU,P47591,Replication initiation/membrane attachment protein,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",3.0,PDB-homolog,0,DNA replication/maintenance
MG_350_MONOMER,36077,40.66881029,2Q9U, or :A,AU,P47592,transporter; substrate binding,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",84.0,PDB-homolog,0,protein transport/singaling
MG_351_MONOMER,21273.7,89.67391304,5LS0, or :B,AU,P47593,inorganic pyrophosphatase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,metabolism
MG_352_MONOMER,19195.3,98.79518072,2FCO, or :A,AU,Q49422,Holliday junction endonuclease,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,DNA replication/maintenance
MG_353_MONOMER,12367.6,85.15045872,6N2L, or :A,AU,P47595,DNA-binding protein HU; putative,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,DNA replication/maintenance
MG_354_MONOMER,15703.7,100.0,1TM9, or :A/1,AU,P47596,,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",23.0,PDB-homolog,0,MG-specific
MG_355_MONOMER,80666.7,99.85994398,6AZY, or :A,AU,P47597,ATP-dependent Clp protease; ATPase subunit,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",5.0,PDB-homolog,0,protein folding/maturation
MG_356_MONOMER,32249.7,95.97535714,4R78, or :A,AU,Q49423,choline/ethanolamine kinase; putative,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",57.0,PDB-homolog,0,metabolism
MG_357_MONOMER,44159.8,99.49109415,4H0P, or :B,AU,P47599,acetate kinase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,metabolism
MG_358_MONOMER,23540.1,96.09756098,7OA5, or :A,AU,Q49424,Holliday junction DNA helicase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",26.0,PDB-homolog,0,DNA replication/maintenance
MG_359_MONOMER,35000.1,96.32052117,3pfi, or :A,AU,Q49425,Holliday junction DNA helicase RuvB,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",4.0,PDB-homolog,0,DNA replication/maintenance
MG_360_MONOMER,46907.5,86.13138686,5YUY, or :F,AU,Q49426,ImpB/MucB/SamB family protein,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",15.0,PDB-homolog,0,DNA replication/maintenance
MG_361_MONOMER,18261.5,100.0,4V9O, or :C5,AU,P36263,ribosomal protein L10,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",134.0,PDB-homolog,0,translation
MG_362_MONOMER,13060.2,99.08114754,4V9O, or :A6,AU,P36255,ribosomal protein L7/L12,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",134.0,PDB-homolog,0,translation
MG_363_MONOMER,6622.8,98.14736842,5MYJ, or :B4,AU,P47603,ribosomal protein L32,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",125.0,PDB-homolog,0,translation
MG_364_MONOMER,25988.4,10.79732143,2KS1, or :B,AU,P47604,Replication initiation/membrane attachment protein,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",19.0,PDB-homolog,0,DNA replication/maintenance
MG_365_MONOMER,34604.4,100.0,3Q0I, or :A,AU,P47605,methionyl-tRNA formyltransferase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",15.0,PDB-homolog,0,RNA synthesis/maturation
MG_366_MONOMER,77186.2,30.82938531,5OKI, or :B,AU,P47606,phosphomethylpyrimidine kinase; thiamine biosynthesis,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",6.0,PDB-homolog,0,metabolism
MG_367_MONOMER,29965.5,84.35114504,3C4B,,AU,P47607,ribonuclease III,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,RNA synthesis/maturation
MG_368_MONOMER,36502.2,100.0,1VI1, or :B,AU,Q49427,fatty acid/phospholipid synthesis protein PlsX,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,metabolism
MG_369_MONOMER,62478.8,37.52244165,3PNL, or :B,AU,P47609,DAK2 phosphatase domain protein,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,metabolism
MG_370_MONOMER,37575.9,99.69040248,1V9F, or :A,AU,P47610,23S rRNA pseudouridine synthase; U1911; U1915; U1917,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",9.0,PDB-homolog,0,RNA synthesis/maturation
MG_371_MONOMER,36673.1,98.7654321,5IPP, or :B,AU,Q49428,DHH family protein,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",12.0,PDB-homolog,0,metabolism
MG_372_MONOMER,44176.5,98.7012987,4KR6, or :B,AU,P47612,thiamine biosynthesis/tRNA modification protein ThiI,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,RNA synthesis/maturation
MG_373_MONOMER,31776.5,85.32384342,3SYY, or :A,AU,P47613,exonuclease/recombinase (viral origin),,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",221.0,PDB-homolog,0,DNA replication/maintenance
MG_374_MONOMER,31092.4,99.9,2B30, or :A,AU,P47614,haloacid dehalogenase-like hydrolase; sugar phosphatase; putative,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",205.0,PDB-homolog,0,metabolism
MG_375_MONOMER,65036.9,99.64539007,1QF6, or :A,AU,P47615,threonyl-tRNA synthetase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,RNA synthesis/maturation
MG_376_MONOMER,11858.8,99.03846154,2HQL, or :D,AU,P47616,single-stranded DNA binding,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,DNA replication/maintenance
MG_377_MONOMER,22462.8,99.9,1ZXJ, or :B,AU,P47617,chaperone/trigger factor; by structural homology,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",32.0,PDB-homolog,0,protein folding/maturation
MG_378_MONOMER,61475,99.44134078,4R3Z, or :B,AU,P47618,arginyl-tRNA synthetase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",34.0,PDB-homolog,0,RNA synthesis/maturation
MG_379_MONOMER,68808.8,100.0,2ZXI, or :B,AU,P47619,tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,RNA synthesis/maturation
MG_380_MONOMER,22172,63.29269663,2FCJ, or :A,AU,P47620,methyltransferase GidB,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",30.0,PDB-homolog,0,RNA synthesis/maturation
MG_381_MONOMER,25313.4,27.83807339,3T1T, or :A,AU,P47621,,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",34.0,PDB-homolog,0,MG-specific
MG_382_MONOMER,23994,98.96197183,3W34, or :B,AU,P47622,uridine kinase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,metabolism
MG_383_MONOMER,28003.5,96.77419355,1KQP, or :B,AU,P47623,NH(3)-dependent NAD+ synthetase; putative,,auto_root.mge,c,0.5,-,-1,"-19,37,27","0.75,-0.01,0.66",0.0,PDB-homolog,0,metabolism
MG_384_MONOMER,47607.7,99.76905312,1UDX, or :A,AU,P47624,GTPase1 Obg,,auto_root.mge,c,0.0,-,-1,"-15,47,24","0.75,-0.01,0.66",14.0,PDB-homolog,1,protein folding/maturation
MG_385_MONOMER,27361.1,99.57627119,3QVQ, or :B,AU,P47625,glycerophosphoryl diester phosphodiesterase family protein,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,metabolism
MG_386_MONOMER,181582,2.673762376,4DCZ, or :B,AU,Q49429,P200 protein,,auto_root.mge,tc,0.0,-,-1,"0,0,0","0,0,1",15.0,PDB-homolog,0,cytokinesis/motility
MG_387_MONOMER,33535.5,96.55172414,1EGA, or :A,AU,P47627,GTP-binding protein Era,,auto_root.mge,c,0.0,-,-1,"1,-11,-33","-0.83,0.54,0.14",23.0,PDB-homolog,1,protein folding/maturation
MG_388_MONOMER,17567.5,96.75324675,1OZ9, or :A,AU,P47628,Putative metalloprotease,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",16.0,PDB-homolog,0,RNA synthesis/maturation
MG_389_MONOMER,14430.9,14.31023622,5OR7, or :C,AU,P47629,,,auto_root,e,0.0,-,-1,"0,0,0","0,0,1",33.0,PDB-homolog,0,MG-specific
MG_390_MONOMER,75448.6,99.6969697,4RY2, or :B,AU,Q49430,toxin ABC transporter; ATP-binding/permease protein,TRUE,auto_root.mge,m,0.5,-,-1,"0,1,-38","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_391_MONOMER,48735,93.51230425,4ZLA, or :E,AU,P47631,cytosol aminopeptidase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",3.0,PDB-homolog,0,protein folding/maturation
MG_392_MONOMER,58439,99.63167587,5DA8, or :a,AU,P47632,chaperonin,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",3.0,PDB-homolog,0,protein folding/maturation
MG_393_MONOMER,12028.6,92.63454545,1PCQ, or :Q,AU,P47633,chaperonin; 10 kDa,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",87.0,PDB-homolog,0,protein folding/maturation
MG_394_MONOMER,44563.4,98.76847291,4J5U, or :A,AU,P47634,serine hydroxymethyltransferase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",3.0,PDB-homolog,0,metabolism
MG_395_MONOMER,60000.9,11.34694656,5zvj, or :A,AU,P47635,lipoprotein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",9.0,PDB-homolog,0,lipoprotein
MG_396_MONOMER,16893.3,100.0,6MU0, or :A,AU,P47636,ribose 5-phosphate isomerase B,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,metabolism
MG_397_MONOMER,66850.7,95.40636042,4UXV, or :A,AU,P47637,Cell division inhibitor,,auto_root,e,0.0,-,-1,"0,0,0","0,0,1",47.0,PDB-homolog,0,cytokinesis/motility
MG_398_MONOMER,15151,100.0,5T4O, or :H,AU,P47638,ATP synthase F1; epsilon subunit,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",2.0,PDB-homolog,0,metabolism
MG_399_MONOMER,52548.5,100.0,5T4O, or :F,AU,P47639,ATP synthase F1; beta subunit,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",2.0,PDB-homolog,0,metabolism
MG_400_MONOMER,32235.3,100.0,5T4O, or :G,AU,P47640,ATP synthase F1; gamma subunit,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",23.0,PDB-homolog,0,metabolism
MG_401_MONOMER,57029.5,96.91119691,5T4O, or :C,AU,P47641,ATP synthase F1; alpha subunit,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",6.0,PDB-homolog,0,metabolism
MG_402_MONOMER,20873.6,98.86363636,5T4O, or :L,AU,P47642,ATP synthase F1; delta subunit,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",89.0,PDB-homolog,0,metabolism
MG_403_MONOMER,24230.1,82.60961538,5T4O, or :I,AU,P47643,ATP synthase F0; B subunit,TRUE,auto_root.mge,m,0.5,-,-1,"0,0,99","-0.04,-0.19,-0.98",125.0,PDB-homolog,0,metabolism
MG_404_MONOMER,10602.3,78.11764706,5T4O, or :M,AU,P47644,ATP synthase F0; C subunit,TRUE,auto_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",35.0,PDB-homolog,0,metabolism
MG_405_MONOMER,32617.5,90.4109589,5T4O, or :K,AU,P47645,ATP synthase F0; A subunit,TRUE,auto_root.mge,m,0.5,-,-1,"-1,-11,5","-0.04,-0.19,-0.98",152.0,PDB-homolog,0,metabolism
MG_406_MONOMER,17771.6,39.5164557,5J4I, or :B,AU,Q49431,,TRUE,auto_root.mge,m,0.0,-,-1,"4,-1,-53","0,0,1",18.0,PDB-homolog,0,MG-specific
MG_407_MONOMER,49460.6,96.72489083,4MKS, or :B,AU,P47647,enolase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,metabolism
MG_408_MONOMER,18042.3,100.0,3BQH, or :A,AU,P47648,methionine-S-sulfoxide reductase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",39.0,PDB-homolog,0,protein folding/maturation
MG_409_MONOMER,27042.2,97.58222222,4Q25, or :B,AU,P47649,phosphate transport system regulatory protein PhoU; putative,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein transport/singaling
MG_410_MONOMER,37194.9,83.28267477,3NH6, or :A,AU,P47650,phosphate ABC transporter; ATP-binding protein,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein transport/singaling
MG_411_MONOMER,72594.9,45.32201835,2ONK, or :C,AU,P47651,phosphate ABC transporter; permease protein PstA,TRUE,auto_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",26.0,PDB-homolog,0,protein transport/singaling
MG_412_MONOMER,41725.6,93.80530504,5WNN, or :B,AU,P47652,phosphate ABC transporter; substrate-binding protein,,auto_root.mge,e,0.5,-,-1,"0,0,0","0,0,1",33.0,PDB-homolog,0,protein transport/singaling
MG_414_MONOMER,119270,3.254826255,2N2A, or :B/0,AU,P47653,,,auto_root,e,0.0,-,-1,"0,0,0","0,0,1",7.0,PDB-homolog,0,MG-specific
MG_417_MONOMER,15147.8,100.0,5NGM, or :Ai,AU,P47656,ribosomal protein S9,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",157.0,PDB-homolog,0,translation
MG_418_MONOMER,16294.8,100.0,5MYJ, or :BM,AU,P47657,ribosomal protein L13,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",113.0,PDB-homolog,0,translation
MG_419_MONOMER,68484.5,57.89849246,1JR3, or :A,AU,P47658,DNA polymerase III; subunit gamma and tau,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,DNA replication/maintenance
MG_421_MONOMER,105772,98.42767296,3uwx, or :A,AU,P47660,excinuclease ABC; A subunit,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",25.0,PDB-homolog,0,DNA replication/maintenance
MG_422_MONOMER,97917.4,17.21137725,5IJO, or :Y,AU,P47661,,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",46.0,PDB-homolog,0,MG-specific
MG_423_MONOMER,63210.3,100.0,3ZQ4, or :D,AU,P47662,metallo-beta-lactamase superfamily protein,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",42.0,PDB-homolog,0,RNA synthesis/maturation
MG_424_MONOMER,10185,100.0,1A32, or :A,AU,P47663,ribosomal protein S15,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",187.0,PDB-homolog,0,translation
MG_425_MONOMER,50881.6,82.18262806,5IVL, or :A,AU,P47664,ATP-dependent RNA helicase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,RNA synthesis/maturation
MG_426_MONOMER,7485.8,99.9,2JZ6, or :A/0,AU,P47665,ribosomal protein L28,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",135.0,PDB-homolog,0,translation
MG_427_MONOMER,15416.5,99.9,1LQL, or :H,AU,P47666,osmotically inducible peroxidase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,host cell interaction
MG_428_MONOMER,19887,96.97894737,4NQW, or :A,AU,P47667,LuxR bacterial regulatory protein; putative,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,transcription
MG_429_MONOMER,63642.9,99.3006993,2xdf, or :A,AU,P47668,PTS system; E1,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,metabolism
MG_430_MONOMER,56927.1,99.60552268,4QAX, or :A,AU,P47669,2;3-bisphosphoglycerate-independent phosphoglycerate mutase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",62.0,PDB-homolog,0,metabolism
MG_431_MONOMER,27158.1,99.59016393,3M9Y, or :A,AU,P47670,triosephosphate isomerase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,metabolism
MG_432_MONOMER,44973.6,23.02311558,3HLU, or :B,AU,Q49432,membrane protein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",15.0,PDB-homolog,0,protein transport/singaling
MG_433_MONOMER,33892.3,100.0,4PC3, or :C,AU,P47246,translation elongation factor Ts,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,translation
MG_434_MONOMER,26734.7,99.58847737,2VA1, or :A,AU,P47672,uridylate kinase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",3.0,PDB-homolog,0,metabolism
MG_435_MONOMER,21332.6,99.45355191,1EH1, or :A,AU,P47673,ribosome recycling factor,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",31.0,PDB-homolog,0,translation
MG_437_MONOMER,42993.8,94.20654912,4Q2G,,AU,Q49433,phosphatidate cytidylyltransferase,TRUE,auto_root.mge,m,0.5,-,-1,"-14,-6,-7","0,0,1",0.0,PDB-homolog,0,metabolism
MG_438_MONOMER,43738.1,100.0,1YDX, or :A,AU,Q49434,type I restriction modification DNA specificity domain protein,,auto_root.mge,c,0.0,-,-1,"-8,1,2","0.28,0.41,0.87",18.0,PDB-homolog,1,DNA replication/maintenance
MG_439_MONOMER,30123.4,7.593382353,5CYB, or :A,AU,P47677,lipoprotein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",20.0,PDB-homolog,0,lipoprotein
MG_440_MONOMER,28757.3,2.897674419,3ZBI, or :g,AU,P47678,lipoprotein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"0,-6,31","0,0,1",7.0,PDB-homolog,0,lipoprotein
MG_441_MONOMER,15951.9,5.317647059,2KWX, or :D,AU,P47679,,TRUE,auto_root.mge,m,0.0,-,-1,"24,-18,28","0,-0.85,0.52",5.0,PDB-homolog,0,MG-specific
MG_442_MONOMER,30896.6,96.66666667,6G15, or :A,AU,Q49435,ribosomal biogenesis GTPase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",16.0,PDB-homolog,0,protein folding/maturation
MG_443_MONOMER,44286.1,22.44151899,4w6v, or :A,AU,P47681,membrane protein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",19.0,PDB-homolog,0,protein transport/singaling
MG_444_MONOMER,13846.1,96.63865546,6HMA, or :N,AU,P47682,ribosomal protein L19,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",108.0,PDB-homolog,0,translation
MG_445_MONOMER,26292.2,99.13419913,4MCD, or :A,AU,P47683,tRNA (guanine-N1)-methyltransferase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,RNA synthesis/maturation
MG_446_MONOMER,10783.8,93.68421053,6HA1, or :p,AU,P47684,ribosomal protein S16,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",127.0,PDB-homolog,0,translation
MG_447_MONOMER,61494,97.98903108,4Z3N, or :A,AU,P47685,multidrug efflux pump,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",24.0,PDB-homolog,0,protein transport/singaling
MG_448_MONOMER,17103.3,97.33333333,3HCG, or :D,AU,P47686,methionine-R-sulfoxide reductase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",19.0,PDB-homolog,0,protein folding/maturation
MG_449_MONOMER,,87.71929825,3BU2, or :C,AU,P47687,conserved hypothetical protein; authentic frameshift,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",2.0,PDB-homolog,0,uncharacterized
